"applicability","applicability_Completed","Awareness_1","Awareness_2","Awareness_3","Awareness_4","Awareness_5","Awareness_6","Awareness_7","Awareness_8","Awareness_Completed","Awareness_Score_Total","comments","Course_Duration","Course_Name","crisis_aware","crisis_aware_Completed","crisis_explain","crisis_explain_Completed","crisis_learnt","crisis_learnt_Completed","Current_Year","Duration_Seconds","Experience_1","Experience_2","Experience_3","Experience_4","Experience_5","Experience_6","Experience_7","Experience_8","Experience_Completed","Experience_Score_Total","Finished","Full_Part","Gender","ID","include","Knowledge_1","Knowledge_2","Knowledge_3","Knowledge_4","Knowledge_5","Knowledge_6","Knowledge_7","Knowledge_8","Knowledge_Completed","Knowledge_Score_Mean","Knowledge_Score_Total","os_explain","os_explain_Completed","os_learnt","os_learnt_Completed","Perception_1","Perception_10","Perception_11","Perception_12","Perception_13","Perception_14","Perception_15","Perception_16","Perception_2","Perception_3","Perception_4","Perception_5","Perception_6","Perception_7","Perception_8","Perception_9","Perception_Completed","Perception_Score_Mean","Perception_Score_Total","Progress","PTY","PTY_Other","timepoint","UKRN","understanding_crisis","Uni"
0,1,1,1,1,1,NA,1,1,1,0,NA,"",NA,NA,0,1,NA,0,0,1,"Year 1",1047,0,0,1,0,0,1,0,1,1,3,1,NA,"2",479,1,-1,-1,-1,-1,-1,0,1,1,1,-0.375,-3,0,1,0,1,1,1,1,0,1,-1,0,0,1,1,1,1,1,2,2,2,1,0.875,14,100,NA,NA,3,"UKRN","","UKRN01"
0,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 1",1076,0,0,1,1,1,0,0,0,1,3,1,NA,"2",480,1,0,0,1,-1,0,0,-1,1,1,0,0,1,1,1,1,1,-1,0,1,1,-1,0,0,1,1,0,0,1,1,1,-1,1,0.3125,5,100,NA,NA,3,"UKRN","","UKRN01"
1,1,1,1,1,NA,NA,NA,NA,NA,0,NA,"",NA,NA,1,1,0,1,1,1,"Year 2",2732,1,0,0,0,0,0,0,0,1,1,1,NA,"1",481,1,1,0,0,-1,-1,0,-1,0,1,-0.25,-2,0,1,0,1,1,1,2,1,1,1,1,-1,1,0,1,2,2,2,2,1,1,1.125,18,100,NA,NA,3,"UKRN","The process by where if you were to repeat a study it may not produce the same results","UKRN01"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 1",1411,0,0,0,1,0,0,1,0,1,2,1,NA,"3",482,1,-2,0,1,-1,-1,1,1,0,1,-0.125,-1,1,1,0,1,1,1,1,-1,0,-1,1,1,1,0,1,1,1,1,0,1,1,0.5625,9,100,NA,NA,3,"UKRN","","UKRN01"
0,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 1",1594,0,1,1,0,1,1,0,1,1,5,1,NA,"2",483,1,1,-1,0,2,-2,-1,1,0,1,0,0,1,1,0,1,1,-1,1,1,-1,1,-1,-1,1,1,0,-1,1,1,-1,-1,1,0.0625,1,100,NA,NA,3,"UKRN","","UKRN01"
1,1,1,1,1,1,1,NA,1,1,0,NA,"",NA,NA,1,1,0,1,1,1,"Year 1",3064,0,0,1,0,0,0,0,0,1,1,1,NA,"2",484,1,1,0,1,1,0,1,0,0,1,0.5,4,1,1,0,1,2,0,0,2,1,0,-1,0,1,1,1,2,1,2,1,0,1,0.8125,13,100,NA,NA,3,"UKRN","Studies are hard or impossible to replicate. ","UKRN01"
0,1,1,NA,1,1,1,1,1,1,0,NA,"",NA,NA,1,1,1,1,0,1,"Year 1",1879,0,0,0,0,0,0,0,0,1,0,1,NA,"1",485,1,2,1,1,0,-2,-2,1,0,1,0.125,1,0,1,0,1,1,0,1,1,1,1,0,-2,1,1,1,0,-1,2,2,0,1,0.5625,9,100,NA,NA,3,"UKRN","that many results from research is impossible to reproduce ","UKRN01"
0,1,NA,NA,NA,1,NA,NA,1,1,0,NA,"",NA,NA,1,1,1,1,1,1,"Year 2",2095,0,0,0,1,1,0,1,0,1,3,1,NA,"2",487,1,2,2,1,0,-2,1,0,1,1,0.625,5,0,1,1,1,2,2,2,2,2,2,0,-1,1,2,2,2,2,0,0,2,1,1.375,22,100,NA,NA,3,"UKRN","Where studies done in the past now are being replicated and not finding the same results, as well as some being too unethical to reproduce","UKRN01"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,0,1,0,1,"Year 1",86886,1,0,1,0,0,1,0,0,1,3,1,NA,"2",488,1,1,1,1,-1,-1,-1,1,1,1,0.25,2,0,1,0,1,2,1,1,-1,1,-1,1,-1,-1,0,-1,1,1,1,-1,1,1,0.25,4,100,NA,NA,3,"UKRN","a problem with replicating a study","UKRN01"
1,1,1,NA,1,1,NA,1,1,1,0,NA,"",NA,NA,1,1,1,1,1,1,"Year 2",1556,0,0,0,0,0,0,0,0,1,0,1,NA,"2",489,1,1,1,-1,-1,-1,-1,-1,1,1,-0.25,-2,0,1,1,1,2,1,1,1,2,0,1,-2,1,1,1,2,1,1,-1,2,1,0.875,14,100,NA,NA,3,"UKRN","Researchers not making their research open so others cant replicate it and confirm the findings","UKRN01"
0,1,NA,NA,1,NA,1,NA,NA,1,0,NA,"",NA,NA,0,1,NA,0,0,1,"Year 1",1172,0,0,0,0,1,0,0,1,1,2,1,NA,"2",490,1,1,1,1,-1,-1,0,0,0,1,0.125,1,0,1,0,1,1,1,0,1,1,0,-1,1,1,0,1,1,1,1,1,1,1,0.6875,11,100,NA,NA,3,"UKRN","","UKRN01"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 1",1973,0,0,0,0,0,0,0,0,1,0,1,NA,"2",491,1,1,-1,1,-1,-1,0,1,0,1,0,0,0,1,0,1,1,0,-1,-1,0,-1,0,1,1,0,0,1,0,2,1,-1,1,0.1875,3,100,NA,NA,3,"UKRN","","UKRN01"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,1,1,1,1,"Year 2",6735,1,1,1,0,0,1,0,0,1,4,1,NA,"2",492,1,1,1,1,1,1,1,2,1,1,1.125,9,0,1,0,1,1,-1,2,-2,2,-1,-1,-1,1,2,-2,2,0,2,1,2,1,0.4375,7,100,NA,NA,3,"UKRN","Many studies can't be replicated to find the same results","UKRN01"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 1",909,0,0,0,0,0,0,0,0,1,0,1,NA,"2",493,1,2,2,2,1,0,-1,1,1,1,1,8,0,1,0,1,2,1,1,1,1,-1,-1,-1,2,-1,1,1,1,1,1,1,1,0.625,10,100,NA,NA,3,"UKRN","","UKRN01"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 1",1242,0,0,0,0,0,0,0,0,1,0,1,NA,"1",496,1,1,1,2,-1,1,1,1,0,1,0.75,6,1,1,1,1,2,1,0,1,1,-1,-1,0,2,0,-1,-1,1,1,1,1,1,0.4375,7,100,NA,NA,3,"UKRN","","UKRN01"
0,1,NA,NA,1,1,NA,NA,NA,1,0,NA,"",NA,NA,0,1,NA,0,0,1,"Year 1",1193,0,0,0,0,0,0,0,0,1,0,1,NA,"2",497,1,2,1,1,-2,-1,-1,1,0,1,0.125,1,0,1,0,1,1,-2,2,0,1,0,-1,-1,1,1,1,-1,1,1,2,1,1,0.4375,7,100,NA,NA,3,"UKRN","","UKRN01"
1,1,1,1,1,NA,NA,1,NA,1,0,NA,"",NA,NA,0,1,NA,0,0,1,"Year 1",3277,0,0,1,0,0,0,0,0,1,1,1,NA,"1",499,1,1,0,1,0,1,1,1,1,1,0.75,6,0,1,0,1,1,1,1,0,0,1,-1,1,1,1,1,0,0,0,0,1,1,0.5,8,100,NA,NA,3,"UKRN","","UKRN01"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 2",947,0,0,0,1,0,0,0,1,1,2,1,NA,"2",500,1,1,-1,1,1,-1,-1,-1,1,1,0,0,0,1,1,1,1,1,1,1,0,-1,-1,0,0,1,1,1,1,1,0,1,1,0.5,8,100,NA,NA,3,"UKRN","","UKRN01"
0,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,0,1,1,1,"Year 2",3762,0,0,1,1,0,0,0,0,1,2,1,NA,"2",501,1,2,1,0,-2,-2,1,1,1,1,0.25,2,0,1,0,1,1,1,2,2,0,2,-1,-2,2,1,1,0,2,1,1,1,1,0.875,14,100,NA,NA,3,"UKRN","1960s where there was an era whereby studies were failing to replicate","UKRN01"
1,1,1,1,1,1,1,1,NA,1,0,NA,"None.",NA,NA,1,1,1,1,1,1,"Year 2",1470,0,0,1,0,0,0,0,0,1,1,1,NA,"2",502,1,2,2,2,2,1,1,0,2,1,1.5,12,0,1,1,1,2,2,1,1,2,0,0,0,2,2,2,2,2,2,2,2,1,1.5,24,100,NA,NA,3,"UKRN","The results of a lot of studies are hard to replicate and produce the same results again.","UKRN01"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,1,1,1,1,"Year 2",599,0,0,0,0,0,0,0,0,1,0,1,NA,"2",503,1,2,2,2,2,1,1,-1,2,1,1.375,11,1,1,1,1,2,2,1,2,2,0,2,2,2,2,2,2,2,2,2,2,1,1.8125,29,100,NA,NA,3,"UKRN","Many past studies being hard to replicate and achieve the same results again.","UKRN01"
0,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 1",1310,0,0,0,0,0,0,0,1,1,1,0,NA,"2",504,1,1,1,-1,-1,-1,-1,1,2,1,0.125,1,0,1,0,1,2,1,1,1,1,-1,1,-2,1,0,2,1,0,1,0,1,1,0.625,10,89,NA,NA,3,"UKRN","","UKRN01"
1,1,NA,NA,1,1,NA,NA,NA,1,0,NA,"",NA,NA,0,1,NA,0,0,1,"Year 2",708,0,0,0,1,0,0,0,0,1,1,1,NA,"2",505,1,1,-1,-1,1,1,1,2,2,1,0.75,6,0,1,0,1,1,1,1,2,-1,-1,1,1,1,1,0,1,-1,1,2,1,1,0.6875,11,100,NA,NA,3,"UKRN","","UKRN01"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 2",1761,0,0,0,0,1,0,0,0,1,1,1,NA,"2",506,1,1,0,1,-1,-2,0,1,-1,1,-0.125,-1,1,1,1,1,1,-2,1,1,1,-2,-1,-1,1,1,1,-1,-1,2,1,1,1,0.1875,3,100,NA,NA,3,"UKRN","","UKRN01"
1,1,1,NA,1,1,NA,NA,1,1,0,NA,"",NA,NA,1,1,1,1,0,1,"Year 2",2426,0,0,0,1,0,0,1,0,1,2,1,NA,"2",507,1,1,0,1,1,0,1,2,0,1,0.75,6,0,1,1,1,1,1,1,1,0,-1,-1,-1,1,1,1,0,0,1,2,1,1,0.5,8,100,NA,NA,3,"UKRN","Research findings cannot be replicated. ","UKRN01"
0,1,NA,NA,1,1,1,1,1,1,0,NA,"",NA,NA,0,1,NA,0,0,1,"Year 1",12736,0,0,0,1,0,0,0,0,1,1,1,NA,"2",508,1,1,-1,2,1,1,1,0,1,1,0.75,6,0,1,0,1,2,0,1,1,-1,-1,-1,1,2,1,1,0,0,2,0,0,1,0.5,8,100,NA,NA,3,"UKRN","","UKRN01"
1,1,1,1,1,1,NA,NA,1,1,0,NA,"",NA,NA,0,1,NA,0,0,1,"Year 2",1136,0,0,1,1,0,1,0,0,1,3,1,NA,"2",509,1,2,1,2,-2,-2,2,2,2,1,0.875,7,1,1,1,1,2,0,2,2,2,0,-2,-2,2,2,0,1,1,2,1,2,1,0.9375,15,100,NA,NA,3,"UKRN","","UKRN01"
0,1,1,1,1,1,NA,NA,1,1,0,NA,"",NA,NA,0,1,NA,0,0,1,"Year 1",3285,0,0,1,0,0,1,1,0,1,3,1,NA,"1",510,1,2,1,2,2,0,1,0,1,1,1.125,9,1,1,1,1,2,2,1,1,1,0,0,0,1,1,1,2,2,1,1,0,1,1,16,100,NA,NA,3,"UKRN","","UKRN01"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 2",1011,0,0,0,0,0,0,0,0,1,0,1,NA,"2",511,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100,NA,NA,3,"UKRN","","UKRN01"
1,1,1,NA,1,1,NA,NA,1,NA,0,NA,"",NA,NA,1,1,0,1,1,1,"Year 2",5775,0,0,0,0,0,0,1,0,1,1,1,NA,"1",513,1,2,2,1,1,-1,1,2,1,1,1.125,9,1,1,1,1,1,-2,2,2,1,2,0,-1,1,1,2,0,-1,1,1,1,1,0.6875,11,100,NA,NA,3,"UKRN","A problem with replicating previous research ","UKRN01"
1,1,NA,NA,1,1,NA,NA,1,1,0,NA,"no",NA,NA,0,1,NA,0,0,1,"Year 1",1764,0,0,1,1,0,0,0,0,1,2,1,NA,"2",514,1,1,1,1,1,-1,0,1,0,1,0.5,4,0,1,0,1,1,2,1,1,1,1,-1,-1,0,0,1,1,1,2,1,1,1,0.75,12,100,NA,NA,3,"UKRN","","UKRN01"
1,1,1,1,1,1,NA,NA,1,1,0,NA,"",NA,NA,1,1,1,1,1,1,"Year 2",1025,0,0,1,1,0,0,1,0,1,3,0,NA,"2",516,1,2,1,2,1,-2,0,2,0,1,0.75,6,1,1,1,1,2,0,2,0,1,0,-2,-1,1,2,2,1,0,2,2,2,1,0.875,14,69,NA,NA,3,"UKRN","current research that replicates previous research isn't finding what was previously found, results from a specific period in time are now being contradicted","UKRN01"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,1,1,0,1,"Year 2",1381,0,0,1,1,0,1,1,1,1,5,0,NA,"2",517,1,1,1,2,-1,1,1,1,1,1,0.875,7,0,1,0,1,2,2,1,2,0,-1,-1,0,2,2,2,2,2,2,0,1,1,1.125,18,94,NA,NA,3,"UKRN","The inability to replicate results of research, causing researchers to question the reliability of huge bodies of research, I think?","UKRN01"
1,1,1,1,1,1,NA,NA,1,1,0,NA,"No",NA,NA,1,1,0,1,0,1,"Year 2",3905,0,0,0,1,0,0,0,0,1,1,1,NA,"2",518,1,0,0,1,1,0,0,1,1,1,0.5,4,0,1,1,1,1,1,1,2,0,0,0,0,1,0,1,1,1,1,2,1,1,0.8125,13,100,NA,NA,3,"UKRN","When studies are difficult to reproduce.","UKRN01"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 1",138079,1,1,1,1,1,0,0,0,1,5,1,NA,"1",520,1,1,-1,1,0,-1,-1,1,1,1,0.125,1,1,1,0,1,1,-1,1,-1,1,-1,0,-1,1,0,1,1,0,-1,-1,1,1,0.0625,1,100,NA,NA,3,"UKRN","","UKRN01"
1,1,1,1,1,NA,1,1,1,1,0,NA,"",NA,NA,0,1,NA,0,0,1,"Year 1",430713,0,0,1,0,1,0,0,1,1,3,1,NA,"2",521,1,0,0,1,-1,1,1,1,1,1,0.5,4,0,1,0,1,2,1,1,1,0,-1,0,0,0,1,1,2,2,2,2,2,1,1,16,100,NA,NA,3,"UKRN","","UKRN01"
1,1,NA,NA,NA,NA,NA,NA,NA,1,0,NA,"",NA,NA,0,1,NA,0,0,1,"Year 1",2758,0,0,0,0,0,0,0,0,1,0,1,NA,"2",522,1,2,0,-1,-1,-1,-1,2,2,1,0.25,2,0,1,0,1,2,-1,1,2,1,0,-1,-1,1,1,2,1,0,2,-2,-1,1,0.4375,7,100,NA,NA,3,"UKRN","","UKRN01"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,1,1,1,1,"Year 2",2207,0,1,0,0,1,0,0,0,1,2,1,NA,"2",523,1,1,0,2,-1,0,1,1,1,1,0.625,5,0,1,1,1,1,1,1,2,0,0,0,-1,1,1,0,1,0,2,2,1,1,0.75,12,100,NA,NA,3,"UKRN","Lots of older studies can't be replicated and don't find the same results","UKRN01"
0,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 2",2024,0,0,1,0,0,1,1,0,1,3,1,NA,"2",524,1,1,1,0,-1,-1,0,1,1,1,0.25,2,0,1,1,1,1,0,1,1,0,1,-1,-1,1,1,0,1,1,1,0,1,1,0.5,8,100,NA,NA,3,"UKRN","","UKRN01"
1,1,1,1,1,1,NA,NA,1,1,0,NA,"",NA,NA,1,1,1,1,1,1,"Year 2",2259,0,0,0,0,0,0,0,0,1,0,1,NA,"1",525,1,1,2,1,2,-2,-1,1,2,1,0.75,6,1,1,1,1,2,1,0,2,0,0,-2,-2,1,1,2,2,2,1,0,2,1,0.75,12,100,NA,NA,3,"UKRN","This involves issues with finding the same results in the current day of studies that have been carried out in the past. This usually involves prior studies having significant findings, and when replicated, findings have been insignificant. ","UKRN01"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,1,1,1,1,"Year 2",1673,0,0,1,0,0,0,1,0,1,2,1,NA,"2",526,1,-2,-1,-1,-1,-1,-1,1,0,1,-0.75,-6,1,1,1,1,0,-2,1,1,1,0,0,-1,1,1,-1,-1,0,-1,0,0,1,-0.0625,-1,100,NA,NA,3,"UKRN","Results from previous studies being hard to replicate","UKRN01"
0,1,NA,NA,1,1,NA,NA,1,1,0,NA,"no",NA,NA,0,1,NA,0,0,1,"Year 2",1149,0,0,0,1,0,0,1,1,1,3,1,NA,"2",527,1,-2,1,-2,1,-1,0,0,0,1,-0.375,-3,0,1,0,1,2,0,2,2,2,-2,2,0,2,2,2,2,2,2,2,2,1,1.5,24,100,NA,NA,3,"UKRN","","UKRN01"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 1",1924,0,0,1,0,0,0,0,1,1,2,1,NA,"2",528,1,2,1,2,1,0,0,0,0,1,0.75,6,1,1,1,1,2,1,2,1,0,-2,1,1,1,0,2,0,0,2,1,1,1,0.8125,13,100,NA,NA,3,"UKRN","","UKRN01"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,0,1,1,1,"Year 2",98698,1,0,1,0,0,0,1,0,1,3,0,NA,"2",529,1,1,1,-1,-1,1,1,2,-1,1,0.375,3,0,1,0,1,-1,-1,1,1,1,-1,1,1,2,1,-1,-1,-1,-1,-1,-1,1,-0.0625,-1,75,NA,NA,3,"UKRN","Not enough replication of studies ","UKRN01"
0,1,NA,NA,NA,1,NA,NA,1,1,0,NA,"",NA,NA,1,1,1,1,1,1,"Year 2",748,0,0,0,1,0,0,0,1,1,2,1,NA,"2",530,1,2,2,1,2,1,-1,0,0,1,0.875,7,0,1,0,1,2,1,2,-1,1,1,1,0,2,2,1,0,2,1,-1,1,1,0.9375,15,100,NA,NA,3,"UKRN","When research do not provide enough information to in order to replicate findings. ","UKRN01"
1,1,1,1,1,1,NA,1,1,1,0,NA,"",NA,NA,1,1,0,1,0,1,"Year 2",1867,0,0,1,1,0,0,1,0,1,3,1,NA,"2",531,1,2,1,1,1,-2,1,1,-1,1,0.5,4,0,1,1,1,1,1,1,2,1,-2,-1,-1,1,1,1,-2,-1,1,1,1,1,0.3125,5,100,NA,NA,3,"UKRN","Reproducing others work to check findings","UKRN01"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,0,1,1,1,"Year 2",1462,1,0,1,1,0,1,0,0,1,4,1,NA,"2",532,1,1,1,1,-1,-1,1,1,0,1,0.375,3,0,1,0,1,2,1,1,0,0,-1,0,-1,1,0,1,1,1,1,1,2,1,0.625,10,100,NA,NA,3,"UKRN","a study can't be replicated","UKRN01"
0,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 1",634,0,0,0,0,0,0,1,0,1,1,0,NA,"2",533,1,1,0,1,-1,-1,0,1,1,1,0.25,2,0,1,0,1,1,1,1,1,1,1,-1,-1,1,0,1,1,0,1,0,1,1,0.5625,9,89,NA,NA,3,"UKRN","","UKRN01"
1,1,1,1,1,1,NA,1,1,1,0,NA,"",NA,NA,1,1,1,1,1,1,"Year 1",2824,1,0,1,1,0,1,0,1,1,5,1,NA,"2",537,1,2,-1,1,-2,2,0,2,0,1,0.5,4,1,1,1,1,2,-2,1,2,2,2,-2,-2,2,2,1,2,0,1,0,-2,1,0.5625,9,100,NA,NA,3,"UKRN","concerns about the credibility of psychological research ","UKRN08"
0,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 1",718,0,0,0,0,0,0,0,0,1,0,1,NA,"2",538,1,1,-1,1,-1,-1,1,0,-1,1,-0.125,-1,0,1,0,1,1,-1,1,0,0,0,0,0,0,0,0,1,1,0,-1,1,1,0.1875,3,100,NA,NA,3,"UKRN","","UKRN08"
1,1,1,1,1,1,NA,1,NA,1,0,NA,"",NA,NA,1,1,1,1,1,1,"Year 1",2062,0,0,0,1,0,0,0,1,1,2,1,NA,"2",539,1,2,1,2,1,-1,2,1,2,1,1.25,10,1,1,1,1,2,2,2,2,2,2,0,-1,2,2,2,2,1,2,1,2,1,1.5625,25,100,NA,NA,3,"UKRN","Where past studies are being replicated and the replications don't find the same/a significant result, calling into question the conclusions of the study and its results.","UKRN08"
1,1,1,NA,1,1,NA,1,1,1,0,NA,"",NA,NA,1,1,1,1,1,1,"Year 2",1687,0,0,1,0,1,1,0,1,1,4,1,NA,"2",540,1,1,1,1,-1,-1,-1,1,1,1,0.25,2,1,1,0,1,1,2,2,2,1,2,-1,-1,2,0,2,1,2,2,1,2,1,1.25,20,100,NA,NA,3,"UKRN","The crisis regarding the amount of psychological research where the results do not replicate.","UKRN08"
1,1,1,1,1,1,NA,1,1,1,0,NA,"",NA,NA,1,1,1,1,1,1,"Year 1",1655,1,0,0,0,1,0,0,1,1,3,1,NA,"2",541,1,2,1,1,1,-1,2,1,1,1,1,8,0,1,1,1,2,2,2,2,2,0,-1,-2,1,2,1,1,1,2,2,1,1,1.125,18,100,NA,NA,3,"UKRN","Many key psychological studies (and many studies in general) failing to replicate. ","UKRN08"
1,1,1,NA,1,1,NA,NA,1,1,0,NA,"",NA,NA,1,1,0,1,1,1,"Year 1",2601,1,0,0,0,0,0,0,0,1,1,1,NA,"2",542,1,2,2,2,2,-2,1,2,2,1,1.375,11,1,1,1,1,2,2,2,2,1,2,0,-2,2,2,2,0,0,1,1,2,1,1.1875,19,100,NA,NA,3,"UKRN","Much of past psychological research (especially social psychology) cannot be replicated and therefore the findings cannot necessarily be relied upon. ","UKRN08"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,1,1,1,1,"Year 2",5208,0,0,0,0,1,0,0,1,1,2,1,NA,"2",543,1,-1,-1,1,-1,-1,-2,-1,-2,1,-1,-8,0,1,0,1,1,1,1,2,1,0,0,-1,2,-2,-1,0,1,1,-1,1,1,0.375,6,100,NA,NA,3,"UKRN","modern research cannot replicate some of the key studies from previous research which a lot of modern psychology is based on.","UKRN08"
0,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,0,1,1,1,"Year 1",1018,1,0,1,0,1,1,0,1,1,5,0,NA,"2",544,1,1,0,0,-1,0,0,1,1,1,0.25,2,0,1,1,1,1,0,1,0,1,-1,0,0,1,1,0,1,0,1,0,0,1,0.375,6,89,NA,NA,3,"UKRN","studies that cannot be replicated so they must be wrong","UKRN08"
0,1,1,NA,NA,1,NA,NA,NA,1,0,NA,"",NA,NA,1,1,0,1,1,1,"Year 2",1858,0,0,0,0,0,0,0,0,1,0,1,NA,"2",545,1,1,0,0,1,-1,-1,1,0,1,0.125,1,0,1,0,1,1,1,1,1,1,1,0,-1,2,0,1,1,1,1,0,1,1,0.75,12,100,NA,NA,3,"UKRN","reproducing results are becoming difficult.","UKRN08"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,1,1,1,1,"Year 2",2050,0,0,0,1,0,0,1,0,1,2,1,NA,"2",546,1,2,0,1,-1,-1,0,1,0,1,0.25,2,0,1,1,1,2,2,1,1,1,-2,0,-1,2,1,1,1,1,1,0,1,1,0.75,12,100,NA,NA,3,"UKRN","some studies dont reproduce the same results","UKRN08"
1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"",NA,NA,0,1,NA,0,0,1,"Year 2",107155,0,0,0,0,0,0,0,0,1,0,0,NA,"2",547,1,2,1,1,-1,-1,0,2,-1,1,0.375,3,0,1,0,1,-1,2,1,1,1,1,-1,-2,2,1,2,0,1,2,0,1,1,0.6875,11,97,NA,NA,3,"UKRN","","UKRN08"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,1,1,1,1,"Year 2",2037,0,0,0,1,1,1,1,1,1,5,1,NA,"1",548,1,1,2,2,2,-1,2,1,1,1,1.25,10,0,1,0,1,2,0,1,0,1,-1,2,-1,2,2,-2,1,0,2,0,1,1,0.625,10,100,NA,NA,3,"UKRN","when old studies have been replicated they have not produced the same results ","UKRN08"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,1,1,1,1,"Year 2",7330,0,0,1,0,0,0,0,1,1,2,0,NA,"1",549,1,1,1,2,2,-1,-1,1,1,1,0.75,6,0,1,0,1,2,0,2,2,1,-1,0,-1,2,1,2,2,0,2,2,2,1,1.125,18,89,NA,NA,3,"UKRN","Replication of studies that show original studies to not have significant results like they have been said to ","UKRN08"
1,1,1,1,1,1,1,1,1,1,1,8,"no",NA,NA,0,1,NA,0,0,1,"Year 2",931,0,1,1,0,0,0,1,1,1,4,1,NA,"2",550,1,1,0,-1,0,1,2,0,-1,1,0.25,2,0,1,0,1,1,0,0,0,1,0,0,0,1,-1,-1,0,0,0,1,1,1,0.1875,3,100,NA,NA,3,"UKRN","","UKRN08"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,0,1,1,1,"Year 2",1492,0,0,0,0,1,0,1,0,1,2,1,NA,"2",551,1,1,-1,1,1,-2,-2,1,-1,1,-0.25,-2,0,1,1,1,1,1,1,2,-1,0,-1,-1,1,1,0,1,1,1,-1,1,1,0.4375,7,100,NA,NA,3,"UKRN","where multiple studies (some of which are popular) arent replicated ","UKRN08"
0,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 2",900,1,1,1,0,1,1,1,0,1,6,1,NA,"2",552,1,2,1,0,-1,-2,0,0,0,1,0,0,0,1,0,1,2,0,0,0,1,0,-1,-1,2,1,-1,0,0,2,2,2,1,0.5625,9,100,NA,NA,3,"UKRN","","UKRN08"
1,1,1,NA,1,1,NA,1,1,1,0,NA,"",NA,NA,1,1,0,1,1,1,"Year 1",1465,0,0,1,0,0,0,0,1,1,2,1,NA,"1",553,1,0,1,1,-1,-1,-1,1,0,1,0,0,1,1,1,1,2,1,2,2,0,-1,-2,-2,1,1,2,0,0,1,1,1,1,0.5625,9,100,NA,NA,3,"UKRN","Many studies are difficult to replicate if not impossible ","UKRN08"
1,1,NA,NA,1,NA,NA,1,NA,1,0,NA,"",NA,NA,0,1,NA,0,0,1,"Year 2",1811,0,0,1,0,0,0,0,1,1,2,1,NA,"1",554,1,1,1,0,0,-1,1,1,1,1,0.5,4,0,1,0,1,1,0,1,2,0,-1,-1,0,1,0,-1,-1,1,1,0,0,1,0.1875,3,100,NA,NA,3,"UKRN","","UKRN08"
