"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Q1","Q5","Q6","Q26","Q14","Q9","Q9_3_TEXT","Q15","Q2nd.Year9","Q8","Q17","Q11","Q12","Q13","Q28_1","Q28_2","Q28_3","Q28_4","Q28_5","Q28_6","Q28_7","Q28_8","Q28_9","Q28_10","Q28_11","Q28_12","Q28_13","Q28_14","Q28_15","Q28_16","Q18.1_1","Q18.1_2","Q18.1_3","Q18.1_4","Q18.1_5","Q18.1_6","Q18.1_7","Q18.1_8","Q18.2_1","Q18.2_2","Q18.2_3","Q18.2_4","Q18.2_5","Q18.2_6","Q18.2_7","Q18.2_8","Q22","Q23","Q31","Q32","Q34","Q35","Q36","Q37","Q38","Q39","Q40","Q41","Q42","Q48","Q47"
"584","30/03/2022 05:16","30/03/2022 05:47","0","100","1818","1","30/03/2022 05:47","R_1JIt8Ohd7iyhbLO","anonymous","EN","1","","UKRN08","","","","","","1st Year","","","","","2","3","2","3","2","2","2","5","4","5","3","4","2","4","4","3","3","1","1","1","1","1","1","1","1","0","0","1","1","0","1","0","1","4","4","4","4","3","2","2","3","1","1","results from other studies are difficult to reproduce ","2","2","1",""
"585","30/03/2022 06:20","30/03/2022 06:30","0","100","563","1","30/03/2022 06:30","R_3j2kVpGt0psA37e","anonymous","EN","1","","UKRN08","","","","","","2nd Year","","","","","2","4","2","4","2","4","2","4","4","4","4","3","3","3","4","3","4","1","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0","4","2","4","2","4","4","2","4","1","3","unable to accurately replicate data ","2","2","1",""
"586","30/03/2022 09:26","30/03/2022 10:25","0","100","3491","1","30/03/2022 10:25","R_1LOPoP29VEI594u","anonymous","EN","1","","UKRN08","","","","","","1st Year","","","","","2","4","2","4","3","4","2","3","3","4","2","4","2","4","3","4","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","5","2","4","3","3","4","2","4","1","1","Many studies results cannot be replicated so most likely have wrong results","1","1","3",""
"587","30/03/2022 10:33","30/03/2022 11:25","0","100","3104","1","30/03/2022 11:25","R_OcBRoMIENJhAVB7","anonymous","EN","1","","UKRN08","","","","","","1st Year","","","","","2","4","2","3","3","3","3","5","4","2","2","4","2","3","4","2","4","1","","1","1","1","1","","1","1","0","0","0","0","1","0","0","4","2","3","3","4","2","2","4","2","","","1","3","3",""
"588","30/03/2022 11:11","30/03/2022 11:38","0","100","1579","1","30/03/2022 11:38","R_2tbWFbBwpJLe0bH","anonymous","EN","1","","UKRN08","","","","","","1st Year","","","","","2","5","2","4","2","3","3","4","2","2","2","4","2","4","2","4","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","4","2","4","2","2","4","2","4","1","1","The issue of replicating research methodology to see if results can be replicated. ","1","1","1",""
"589","30/03/2022 11:12","30/03/2022 11:45","0","100","1955","1","30/03/2022 11:45","R_3KutE57D0HZDe3G","anonymous","EN","1","","UKRN08","","","","","","1st Year","","","","","1","5","1","5","1","5","1","3","4","2","1","4","1","5","1","5","5","1","1","1","1","","1","","1","1","1","0","0","0","0","0","0","5","2","5","2","4","4","2","4","1","1","the crisis includes replications of 'classical' psychological study not reproducing the same results as the original","1","1","1",""
"590","31/03/2022 02:53","31/03/2022 03:11","0","100","1094","1","31/03/2022 03:11","R_qUg1s8P6CWzvb7r","anonymous","EN","1","","UKRN08","","","","","","1st Year","","","","","2","5","1","4","2","4","1","5","3","5","1","3","4","4","1","3","4","1","1","1","1","1","1","","1","1","0","1","1","0","1","0","1","5","2","4","3","4","2","3","3","1","1","The replication crisis is an ongoing issue within the research world where some pieces of research aren't able to be accurately replicated which raises questions on how reliable a piece of research is ","1","1","1",""
"591","29/03/2022 09:22","31/03/2022 07:21","0","100","165535","1","31/03/2022 07:21","R_aW5MgL1awasMUDv","anonymous","EN","1","","UKRN08","","","","","","1st Year","","","","","2","4","2","3","3","4","2","4","2","4","3","4","4","3","4","3","3","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","2","4","4","3","3","4","3","4","2","","","1","3","1",""
"592","31/03/2022 12:29","31/03/2022 13:09","0","100","2362","1","31/03/2022 13:09","R_2awNY1VdEuJ5zFr","anonymous","EN","1","","UKRN08","","","","","","1st Year","","","","","2","4","1","4","2","4","3","5","2","4","2","4","1","4","2","3","4","1","1","1","1","1","1","1","1","1","0","0","1","0","0","0","1","4","2","5","2","4","4","2","4","1","1","the majority of studies in top peer reviewed journals cannot be replicated with significant results.","1","1","1",""
"593","31/03/2022 14:03","31/03/2022 14:21","0","100","1079","1","31/03/2022 14:21","R_238DDEbaCkFuwBp","anonymous","EN","1","","UKRN08","","","","","","2nd Year","","","","","1","4","5","3","4","4","1","5","1","5","1","5","5","4","3","5","4","1","1","1","1","1","1","1","1","0","0","0","1","1","0","1","1","3","4","5","1","3","3","3","3","2","","","2","2","2","nope"
"594","01/04/2022 03:51","01/04/2022 04:22","0","100","1878","1","01/04/2022 04:22","R_1jMLSJMxnGr2zpe","anonymous","EN","1","","UKRN08","","","","","","1st Year","","","","","2","5","1","5","1","5","1","5","2","5","1","4","1","5","1","5","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","5","1","5","1","1","5","1","5","1","1","It was when an attempt to replicate many psychological research found that many of the studies did not replicate.","3","1","1","no"
"595","01/04/2022 04:29","01/04/2022 05:06","0","100","2205","1","01/04/2022 05:06","R_2axD9Qtj9kfgpci","anonymous","EN","1","","UKRN08","","","","","","2nd Year","","","","","2","4","2","3","2","3","3","2","4","3","2","4","2","3","4","2","4","1","1","1","","","1","","1","0","0","1","0","0","1","0","1","4","4","4","4","5","4","2","4","1","1","An ongoing issue where the results of many studies are hard or impossible to reproduce ","1","1","1",""
"596","01/04/2022 06:46","01/04/2022 07:47","0","100","3669","1","01/04/2022 07:47","R_yqXBRn3SQNNknYZ","anonymous","EN","1","","UKRN08","","","","","","1st Year","","","","","2","4","2","5","2","5","5","5","4","4","2","1","1","4","3","1","5","1","1","1","1","","1","1","1","1","0","1","1","0","0","1","1","4","4","4","2","4","4","4","5","1","1","the increasing awareness that the results of scientific resecrh studies cannot be repeated and are most likely wrong.","1","1","2",""
"597","01/04/2022 08:12","01/04/2022 08:53","0","100","2430","1","01/04/2022 08:53","R_3nqI28WaZFXCnQn","anonymous","EN","1","","UKRN08","","","","","","2nd Year","","","","","2","4","2","4","2","2","4","5","4","4","2","3","1","4","1","1","5","","","","1","","","","","0","0","0","0","0","0","0","0","5","1","5","2","5","3","3","5","1","1","many studies that are published as significant are not reproducible or able to replicate same results when repeated","2","2","1",""
"598","01/04/2022 13:27","01/04/2022 13:37","0","100","578","1","01/04/2022 13:37","R_3KTmRfYL2Qzrt2c","anonymous","EN","1","","UKRN08","","","","","","1st Year","","","","","1","2","4","2","3","5","3","3","5","2","3","4","5","3","1","4","4","1","","1","1","","1","1","1","0","0","0","1","0","0","0","1","5","1","5","1","4","4","1","5","1","1","The lack of repeating results from psychological studies, suggesting the recorded results are flukes and not recording naturally observed phenomenon.","1","1","1",""
"599","01/04/2022 18:46","01/04/2022 19:29","0","100","2563","1","01/04/2022 19:29","R_2of7nKjmHRtRAeR","anonymous","EN","1","","UKRN08","","","","","","2nd Year","","","","","3","5","1","5","2","5","3","5","2","5","3","5","1","5","1","3","3","","","1","1","","","","1","0","0","0","0","0","0","0","0","5","1","4","3","3","3","1","5","1","1","A significant portion of published research in psychology is not replicated in subsequent studies","3","1","1",""
"600","02/04/2022 08:15","02/04/2022 09:05","0","100","2999","1","02/04/2022 09:05","R_3eeNTShFu8T14Vi","anonymous","EN","1","","UKRN08","","","","","","2nd Year","","","","","2","5","1","4","2","3","4","5","2","4","2","5","1","4","1","2","5","1","1","1","1","1","1","1","1","0","0","1","0","0","1","0","1","4","2","4","5","2","4","1","4","1","1","results from previous studies are not replicable which questions the credibility of certain papers.","2","3","1",""
"601","02/04/2022 12:57","02/04/2022 13:22","0","100","1524","1","02/04/2022 13:22","R_3suEEEUasQ3as7V","anonymous","EN","1","","UKRN08","","","","","","1st Year","","","","","2","5","1","4","1","4","1","5","2","5","1","4","1","5","4","3","4","1","1","1","1","1","1","1","1","0","0","1","1","0","1","1","1","4","2","5","1","3","4","2","4","1","1","Where famous studies were retested but were found not to replicate ","1","1","1","No "
"602","02/04/2022 13:12","02/04/2022 13:42","0","100","1845","1","02/04/2022 13:42","R_3q7ocmsShlBGqcC","anonymous","EN","1","","UKRN08","","","","","","1st Year","","","","","2","4","2","4","2","4","2","4","2","4","2","4","2","4","3","4","4","1","1","1","1","1","1","1","1","0","1","0","0","1","1","1","0","5","2","5","4","5","5","2","3","1","1","past studies that have been submitted to academic journals have been found to not have replicable results, so knowledge based off of these studies is not accurate","3","1","1",""
"603","03/04/2022 11:59","03/04/2022 12:40","0","100","2481","1","03/04/2022 12:40","R_1ruyL1H8LmS8Ol7","anonymous","EN","1","","UKRN08","","","","","","1st Year","","","","","1","4","1","4","2","4","2","3","4","4","1","4","1","5","2","3","2","1","","1","1","1","1","","1","0","0","1","1","0","1","0","1","4","2","4","2","2","4","2","4","1","1","The results of most psychological research isn't replicable.","1","1","1",""
"604","27/03/2022 12:23","27/03/2022 12:46","0","83","1346","0","03/04/2022 12:46","R_5hkKaLqXcCSVkEp","anonymous","EN","1","","UKRN08","","","","","","1st Year","","","","","2","5","3","3","2","3","3","5","2","4","1","4","1","3","3","3","4","1","1","1","1","1","1","1","1","0","0","1","0","0","0","0","1","4","3","4","4","4","3","2","3","1","1","Where studies have not been replicable meaning studies have been reproduced and the same results have not been found","1","1","1",""
"605","28/03/2022 13:32","28/03/2022 14:04","0","79","1942","0","04/04/2022 14:04","R_2wBT50Eh48kXUmQ","anonymous","EN","1","","UKRN08","","","","","","2nd Year","","","","","2","4","4","3","2","3","2","4","2","4","3","4","2","3","3","2","4","1","1","1","1","1","1","1","1","0","1","1","0","0","1","1","0","4","2","4","3","4","2","2","4","1","1","the inability to replicate the findings of lots of psychological studies ","2","3","1",""
"606","06/04/2022 08:30","06/04/2022 09:19","0","100","2936","1","06/04/2022 09:19","R_2ymjqZMZZ27CVSI","anonymous","EN","1","","UKRN08","","","","","","2nd Year","","","","","2","4","2","2","2","3","3","3","3","5","1","2","2","3","4","2","4","1","1","1","","","1","","1","0","0","1","0","0","1","0","1","4","4","5","2","3","2","2","2","3","","","1","3","3","I was finding the questions on to what extent I think journal articles should be free to access quite hard to answer! I'd like to say yes so everyone could have knowledge (I often have the problem of not being able to access things due to this) but I also understand why they are not free to access. "
"607","06/04/2022 09:42","06/04/2022 10:06","0","100","1450","1","06/04/2022 10:06","R_3PzP3S10XDsMmvb","anonymous","EN","1","","UKRN08","","","","","","1st Year","","","","","1","5","2","4","2","5","1","5","2","5","1","3","1","3","4","1","5","","1","1","1","","","","","0","1","1","0","0","0","0","0","4","4","5","4","4","4","3","4","2","","","3","3","2",""
"608","06/04/2022 10:50","06/04/2022 11:39","0","100","2911","1","06/04/2022 11:39","R_YVSP6U8DkEbggal","anonymous","EN","1","","UKRN08","","","","","","2nd Year","","","","","2","5","1","4","1","5","1","4","4","5","2","4","1","5","1","1","5","1","","1","1","1","1","1","1","0","0","1","0","0","1","0","1","5","1","5","4","5","4","2","4","1","1","Studies are unable to be replicated and therefore are not reliable. ","1","1","1",""
"609","06/04/2022 11:22","06/04/2022 11:40","0","100","1075","1","06/04/2022 11:40","R_1H8D0QOO8q7fBFm","anonymous","EN","1","","UKRN08","","","","","","1st Year","","","","","1","4","1","5","2","2","1","4","3","4","2","1","1","2","4","2","4","1","1","1","","1","1","","1","0","1","1","0","0","1","0","0","4","2","5","2","2","4","2","5","2","","","1","3","1",""
"610","06/04/2022 19:13","06/04/2022 19:25","0","100","712","1","06/04/2022 19:25","R_296epJyfxW7FcWK","anonymous","EN","1","","UKRN08","","","","","","1st Year","","","","","1","5","1","5","2","4","3","4","3","4","4","4","2","3","3","4","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","3","3","3","3","3","3","3","3","2","","","2","3","3","no"
"611","31/03/2022 02:19","31/03/2022 02:42","0","58","1336","0","07/04/2022 02:42","R_RXHAfxEHCBU837j","anonymous","EN","1","","UKRN08","","","","","","0","","","","","2","5","2","4","2","4","3","4","4","5","3","4","3","5","3","3","4","1","1","1","1","","1","","1","1","0","1","1","0","1","0","1","4","2","5","4","3","3","4","4","1","1","People are not able to reproduce findings of studies.","1","1","1","n/a"
"612","01/04/2022 05:13","08/04/2022 05:21","0","100","605297","1","08/04/2022 05:21","R_9M11I86nV2poFXP","anonymous","EN","1","","UKRN08","","","","","","1st Year","","","","","2","4","2","4","2","4","2","4","4","4","2","2","2","4","4","4","4","1","1","1","1","1","1","1","1","1","0","1","0","0","1","0","1","4","3","4","2","4","4","4","4","1","1","Researchers use poorly planned experiments with small samples due to a general lack of methodological competence.","1","1","1",""
"613","08/04/2022 06:23","08/04/2022 06:44","0","100","1240","1","08/04/2022 06:44","R_3m9PmxPjrMvr1S5","anonymous","EN","1","","UKRN08","","","","","","2nd Year","","","","","2","5","1","4","1","3","3","3","4","3","3","5","1","5","5","2","5","1","1","1","1","1","1","","1","0","0","0","0","0","0","0","0","5","3","3","3","5","1","1","5","1","1","Where the results in studies completed in psychology could not be reproduced. ","1","1","1",""
"614","08/04/2022 06:36","08/04/2022 08:13","0","100","5852","1","08/04/2022 08:13","R_1IBpik6be7bX47L","anonymous","EN","1","","UKRN08","","","","","","1st Year","","","","","1","4","2","2","3","2","2","3","3","3","4","4","2","5","4","2","4","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","3","4","5","1","4","4","3","4","2","","","1","1","1",""
"615","01/04/2022 03:44","08/04/2022 09:53","0","100","626917","1","08/04/2022 09:53","R_2TA9tmWwGRTVyoS","anonymous","EN","1","","UKRN08","","","","","","1st Year","","","","","3","5","2","3","1","3","3","5","2","5","1","3","1","5","5","3","3","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","4","2","5","4","3","4","2","4","1","3","we need replication studies to develop more evidence and understanding, but many researchers are more focused on finding evidence for new areas ","3","1","3",""
"616","09/04/2022 05:51","09/04/2022 06:24","0","100","1983","1","09/04/2022 06:24","R_1gorIpbpUCfEdHc","anonymous","EN","1","","UKRN08","","","","","","1st Year","","","","","2","4","1","5","3","2","2","2","4","3","3","5","2","5","5","3","3","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","4","2","4","2","3","3","2","3","1","1","lots of studies cannot be replicated and so are probably wrong","1","1","1",""
"617","09/04/2022 06:40","09/04/2022 07:29","0","100","2924","1","09/04/2022 07:29","R_8jL58rzJkuz5P7X","anonymous","EN","1","","UKRN08","","","","","","2nd Year","","","","","2","5","1","2","5","3","3","4","3","3","3","5","1","3","3","2","4","1","1","1","1","1","1","1","1","0","0","1","1","0","0","0","1","5","2","4","4","5","1","3","3","2","","","3","3","1","No"
"618","09/04/2022 18:48","09/04/2022 19:07","0","100","1166","1","09/04/2022 19:07","R_3dKhbYFYmUbJuhU","anonymous","EN","1","","UKRN08","","","","","","1st Year","","","","","2","5","1","3","2","4","2","5","2","5","2","5","2","2","2","3","3","1","","1","1","","1","","1","1","0","1","0","0","0","0","1","4","2","3","4","2","2","2","3","1","1","The fact that a cast majority of the studies done some time ago, cannot be reproduced when using the same methods used in the original study do to various factors.","1","1","3","n/a"
"619","11/04/2022 06:29","11/04/2022 10:46","0","100","15382","1","11/04/2022 10:46","R_1mXdOR9RMFMUd7F","anonymous","EN","1","","UKRN08","","","","","","1st Year","","","","","2","5","2","5","4","4","3","3","2","4","4","5","2","3","3","3","3","1","1","1","1","","1","1","1","1","1","1","0","0","0","0","1","3","3","2","3","3","3","3","3","1","1","When people replicate otherÇƒÙs work to see how valid it is","3","3","3",""
"620","12/04/2022 03:32","12/04/2022 04:08","0","100","2157","1","12/04/2022 04:08","R_1esYXglEeIffKuy","anonymous","EN","1","","UKRN08","","","","","","1st Year","","","","","2","5","2","5","2","2","2","5","2","5","1","2","1","5","2","3","3","1","1","1","1","","1","1","1","0","0","1","0","0","1","0","1","5","2","5","1","1","5","1","5","1","1","the term that describes that many results of various studies don't/ can't be replicated. ","1","3","1",""
"621","12/04/2022 03:47","12/04/2022 04:23","0","100","2160","1","12/04/2022 04:23","R_x2VWvYQGWg2HQid","anonymous","EN","1","","UKRN08","","","","","","1st Year","","","","","2","5","1","5","1","3","4","4","4","5","1","5","1","5","2","2","5","1","1","1","1","","","","1","0","0","0","1","0","0","0","1","4","2","4","2","5","4","2","4","1","1","results from studies are difficult to reproduce","3","1","1",""
